ORDERNUMBER,ORDERLINENUMBER,ORDERDATE,STATUS,QUANTITYORDERED,PRICEEACH,ClientsID,PRODUCTCODE
10287,6,2019-08-30,Shipped,36,39.65,CUS10073,S24_2972
10287,7,2019-08-30,Shipped,36,119.37,CUS10073,S24_3856
10287,8,2019-08-30,Shipped,44,82.39,CUS10073,S18_1889
10287,9,2019-08-30,Shipped,23,116.31,CUS10073,S12_4675
10287,10,2019-08-30,Shipped,45,105.7,CUS10073,S12_3380
10287,11,2019-08-30,Shipped,20,67.97,CUS10073,S24_3371
10287,12,2019-08-30,Shipped,21,163.44,CUS10073,S12_1099
10287,13,2019-08-30,Shipped,41,69.43,CUS10073,S12_3990
10287,14,2019-08-30,Shipped,40,169.04,CUS10073,S18_3482
10287,15,2019-08-30,Shipped,43,70.76,CUS10073,S18_3278
10287,16,2019-08-30,Shipped,40,88.12,CUS10073,S24_4620
10287,17,2019-08-30,Shipped,34,126.48,CUS10073,S18_4721
10288,1,2019-09-01,Shipped,29,38.17,CUS10069,S24_1937
10288,2,2019-09-01,Shipped,31,123.32,CUS10069,S18_2325
10288,3,2019-09-01,Shipped,33,40.62,CUS10069,S24_3969
10288,4,2019-09-01,Shipped,28,61.75,CUS10069,S18_2248
10288,5,2019-09-01,Shipped,32,183.6,CUS10069,S18_1749
10288,6,2019-09-01,Shipped,35,80.99,CUS10069,S18_4409
10288,7,2019-09-01,Shipped,23,73.41,CUS10069,S18_4933
10288,8,2019-09-01,Shipped,48,136.23,CUS10069,S24_2887
10288,9,2019-09-01,Shipped,35,80.87,CUS10069,S24_2766
10288,10,2019-09-01,Shipped,34,68.49,CUS10069,S24_3191
10288,11,2019-09-01,Shipped,36,66.14,CUS10069,S24_1046
10288,12,2019-09-01,Shipped,41,118.86,CUS10069,S24_3432
10288,13,2019-09-01,Shipped,50,52.32,CUS10069,S24_1628
10288,14,2019-09-01,Shipped,20,146.84,CUS10069,S18_1589
10289,1,2019-09-03,Shipped,24,56.07,CUS10054,S18_1367
10289,2,2019-09-03,Shipped,38,120.21,CUS10054,S18_1342
10289,3,2019-09-03,Shipped,43,192.38,CUS10054,S18_2795
10289,4,2019-09-03,Shipped,45,48.38,CUS10054,S24_2022
10290,1,2019-09-07,Shipped,45,114.92,CUS10029,S24_4258
10290,2,2019-09-07,Shipped,26,96.23,CUS10029,S18_3320
10291,1,2019-09-08,Shipped,48,112.46,CUS10048,S24_2300
10291,2,2019-09-08,Shipped,26,57.73,CUS10048,S18_2432
10291,3,2019-09-08,Shipped,26,83.79,CUS10048,S32_1268
10291,4,2019-09-08,Shipped,30,128.53,CUS10048,S10_4962
10291,5,2019-09-08,Shipped,48,110.18,CUS10048,S18_4600
10291,6,2019-09-08,Shipped,28,116.32,CUS10048,S700_2824
10291,7,2019-09-08,Shipped,32,71.75,CUS10048,S32_3522
10291,8,2019-09-08,Shipped,41,155.8,CUS10048,S12_1666
10291,9,2019-09-08,Shipped,29,51.82,CUS10048,S18_4668
10291,10,2019-09-08,Shipped,41,114.34,CUS10048,S18_1097
10291,11,2019-09-08,Shipped,37,192.87,CUS10048,S10_1949
10291,12,2019-09-08,Shipped,47,121.57,CUS10048,S18_2949
10291,13,2019-09-08,Shipped,23,124.62,CUS10048,S18_3136
10291,14,2019-09-08,Shipped,37,50.59,CUS10048,S18_2957
10292,1,2019-09-08,Shipped,35,55.07,CUS1009,S50_1514
10292,2,2019-09-08,Shipped,44,162.29,CUS1009,S18_4027
10292,3,2019-09-08,Shipped,31,67.73,CUS1009,S32_3207
10292,4,2019-09-08,Shipped,27,141.94,CUS1009,S24_4048
10292,5,2019-09-08,Shipped,40,53.75,CUS1009,S24_1444
10292,6,2019-09-08,Shipped,41,121.54,CUS1009,S50_1392
10292,7,2019-09-08,Shipped,26,175.19,CUS1009,S18_2238
10292,8,2019-09-08,Shipped,21,105.47,CUS1009,S12_4473
10292,9,2019-09-08,Shipped,39,30.06,CUS1009,S24_2840
10292,10,2019-09-08,Shipped,50,46.53,CUS1009,S32_2509
10292,11,2019-09-08,Shipped,41,110.46,CUS1009,S18_2319
10292,12,2019-09-08,Shipped,21,135.47,CUS1009,S18_3232
10293,1,2019-09-09,Shipped,32,60.06,CUS10087,S72_3212
10293,2,2019-09-09,Shipped,21,140.09,CUS10087,S24_2011
10293,3,2019-09-09,Shipped,49,100.94,CUS10087,S18_4522
10293,4,2019-09-09,Shipped,24,117.47,CUS10087,S18_3140
10293,5,2019-09-09,Shipped,29,71.89,CUS10087,S700_1938
10293,6,2019-09-09,Shipped,22,109.92,CUS10087,S18_3259
10293,7,2019-09-09,Shipped,45,183.4,CUS10087,S12_3891
10293,8,2019-09-09,Shipped,46,182.86,CUS10087,S12_1108
10293,9,2019-09-09,Shipped,24,176.76,CUS10087,S12_3148
10294,1,2019-09-10,Shipped,45,104.28,CUS10086,S700_3962
10295,1,2019-09-10,Shipped,24,142.8,CUS10083,S10_4757
10295,2,2019-09-10,Shipped,44,58.55,CUS10083,S700_2610
10295,3,2019-09-10,Shipped,46,84.97,CUS10083,S24_3151
10295,4,2019-09-10,Shipped,26,75.34,CUS10083,S700_1138
10295,5,2019-09-10,Shipped,34,102.17,CUS10083,S700_3505
10296,1,2019-09-15,Shipped,26,48.44,CUS10090,S50_1341
10296,2,2019-09-15,Shipped,42,102.3,CUS10090,S700_1691
10296,3,2019-09-15,Shipped,22,80.8,CUS10090,S700_3167
10296,4,2019-09-15,Shipped,24,101.71,CUS10090,S700_2466
10296,5,2019-09-15,Shipped,47,86.62,CUS10090,S700_4002
10296,6,2019-09-15,Shipped,32,71.65,CUS10090,S24_3949
10296,7,2019-09-15,Shipped,36,157.69,CUS10090,S18_1662
10296,8,2019-09-15,Shipped,21,71.25,CUS10090,S24_2841
10296,9,2019-09-15,Shipped,31,53.92,CUS10090,S24_3420
10296,10,2019-09-15,Shipped,21,45.19,CUS10090,S72_1253
10296,11,2019-09-15,Shipped,34,102.29,CUS10090,S700_2047
10296,12,2019-09-15,Shipped,22,84.7,CUS10090,S18_3856
10296,13,2019-09-15,Shipped,21,96.34,CUS10090,S18_3029
10296,14,2019-09-15,Shipped,22,77.15,CUS10090,S24_3816
10297,1,2019-09-16,Shipped,32,65.51,CUS10070,S24_2000
10297,2,2019-09-16,Shipped,26,109.88,CUS10070,S32_1374
10297,3,2019-09-16,Shipped,35,113.9,CUS10070,S700_2834
10297,4,2019-09-16,Shipped,25,82.79,CUS10070,S18_2581
10297,5,2019-09-16,Shipped,23,72.45,CUS10070,S24_4278
10297,6,2019-09-16,Shipped,32,126.93,CUS10070,S24_1785
10297,7,2019-09-16,Shipped,28,79.8,CUS10070,S32_4289
10298,1,2019-09-27,Shipped,39,96.34,CUS10024,S10_2016
10298,2,2019-09-27,Shipped,32,48.46,CUS10024,S18_2625
10299,1,2019-09-30,Shipped,32,80.84,CUS10044,S24_4620
10299,2,2019-09-30,Shipped,49,162.19,CUS10044,S18_4721
10299,3,2019-09-30,Shipped,39,55.95,CUS10044,S18_3782
10299,4,2019-09-30,Shipped,24,42.24,CUS10044,S32_2206
10299,5,2019-09-30,Shipped,44,80.55,CUS10044,S50_4713
10299,6,2019-09-30,Shipped,33,66.49,CUS10044,S24_2360
10299,7,2019-09-30,Shipped,38,115.32,CUS10044,S32_4485
10299,8,2019-09-30,Shipped,24,173.21,CUS10044,S12_2823
10299,9,2019-09-30,Shipped,23,112.93,CUS10044,S10_1678
10299,10,2019-09-30,Shipped,47,116.08,CUS10044,S24_1578
10299,11,2019-09-30,Shipped,29,230.46,CUS10044,S10_4698
10300,1,2018-10-04,Shipped,41,92.4,CUS1003,S18_1889
10300,2,2018-10-04,Shipped,23,122.07,CUS1003,S12_4675
10300,3,2018-10-04,Shipped,29,137.4,CUS1003,S12_3380
10300,4,2018-10-04,Shipped,31,58.78,CUS1003,S24_3371
10300,5,2018-10-04,Shipped,33,167.33,CUS1003,S12_1099
10300,6,2018-10-04,Shipped,22,76.61,CUS1003,S12_3990
10300,7,2018-10-04,Shipped,23,164.63,CUS1003,S18_3482
10300,8,2018-10-04,Shipped,49,78.8,CUS1003,S18_3278
10301,1,2018-10-05,Shipped,27,72.02,CUS10088,S24_1046
10301,2,2018-10-05,Shipped,22,96.37,CUS10088,S24_3432
10301,3,2018-10-05,Shipped,22,51.32,CUS10088,S24_1628
10301,4,2018-10-05,Shipped,32,107.02,CUS10088,S18_1589
10301,5,2018-10-05,Shipped,22,146.52,CUS10088,S18_2870
10301,6,2018-10-05,Shipped,39,165.3,CUS10088,S18_3685
10301,7,2018-10-05,Shipped,47,159.32,CUS10088,S18_1984
10301,8,2018-10-05,Shipped,37,159.94,CUS10088,S18_1129
10301,9,2018-10-05,Shipped,23,174.42,CUS10088,S18_3232
10301,10,2018-10-05,Shipped,48,34.36,CUS10088,S24_2972
10301,11,2018-10-05,Shipped,50,154.47,CUS10088,S24_3856
10302,1,2018-10-06,Shipped,43,170,CUS10081,S18_1749
10302,2,2018-10-06,Shipped,38,89.27,CUS10081,S18_4409
10302,3,2018-10-06,Shipped,23,72.7,CUS10081,S18_4933
10302,4,2018-10-06,Shipped,45,123.31,CUS10081,S24_2887
10302,5,2018-10-06,Shipped,49,108.14,CUS10081,S24_2766
10302,6,2018-10-06,Shipped,48,74.48,CUS10081,S24_3191
10303,1,2019-10-06,Shipped,24,40.21,CUS10056,S24_3969
10303,2,2019-10-06,Shipped,46,49.04,CUS10056,S18_2248
10304,1,2019-10-11,Shipped,40,105.2,CUS10068,S700_2824
10304,2,2019-10-11,Shipped,36,73.04,CUS10068,S32_3522
10304,3,2019-10-11,Shipped,39,164,CUS10068,S12_1666
10304,4,2019-10-11,Shipped,34,49.3,CUS10068,S18_4668
10304,5,2019-10-11,Shipped,46,98,CUS10068,S18_1097
10304,6,2019-10-11,Shipped,47,216.44,CUS10068,S10_1949
10304,7,2019-10-11,Shipped,46,100.3,CUS10068,S18_2949
10304,8,2019-10-11,Shipped,26,85.87,CUS10068,S18_3136
10304,9,2019-10-11,Shipped,24,64.96,CUS10068,S18_2957
10304,10,2019-10-11,Shipped,33,101.29,CUS10068,S24_4258
10304,11,2019-10-11,Shipped,38,104.17,CUS10068,S18_3320
10304,12,2019-10-11,Shipped,37,48.52,CUS10068,S18_1367
10304,13,2019-10-11,Shipped,37,95.55,CUS10068,S18_1342
10304,14,2019-10-11,Shipped,20,178.88,CUS10068,S18_2795
10304,15,2019-10-11,Shipped,44,39.42,CUS10068,S24_2022
10304,16,2019-10-11,Shipped,23,30.2,CUS10068,S24_1937
10304,17,2019-10-11,Shipped,24,101.7,CUS10068,S18_2325
10305,1,2019-10-13,Shipped,36,128.93,CUS10089,S24_4048
10305,2,2019-10-13,Shipped,45,61.85,CUS10089,S24_1444
10305,3,2019-10-13,Shipped,42,109.96,CUS10089,S50_1392
10305,4,2019-10-13,Shipped,27,145.72,CUS10089,S18_2238
10305,5,2019-10-13,Shipped,38,125.61,CUS10089,S12_4473
10305,6,2019-10-13,Shipped,48,31.47,CUS10089,S24_2840
10305,7,2019-10-13,Shipped,40,57.9,CUS10089,S32_2509
10305,8,2019-10-13,Shipped,36,133.78,CUS10089,S18_2319
10305,9,2019-10-13,Shipped,37,201.51,CUS10089,S18_3232
10305,10,2019-10-13,Shipped,24,132.9,CUS10089,S24_2300
10305,11,2019-10-13,Shipped,41,53.48,CUS10089,S18_2432
10305,12,2019-10-13,Shipped,28,112.68,CUS10089,S32_1268
10305,13,2019-10-13,Shipped,38,175.81,CUS10089,S10_4962
10305,14,2019-10-13,Shipped,22,99.29,CUS10089,S18_4600
10306,1,2019-10-14,Shipped,43,75.17,CUS10012,S700_2610
10306,2,2019-10-14,Shipped,31,84.08,CUS10012,S24_3151
10306,3,2019-10-14,Shipped,50,54,CUS10012,S700_1138
10306,4,2019-10-14,Shipped,32,90.15,CUS10012,S700_3505
10306,5,2019-10-14,Shipped,30,117.19,CUS10012,S700_3962
10306,6,2019-10-14,Shipped,35,59.51,CUS10012,S72_3212
10306,7,2019-10-14,Shipped,29,110.6,CUS10012,S24_2011
10306,8,2019-10-14,Shipped,39,90.4,CUS10012,S18_4522
10306,9,2019-10-14,Shipped,32,117.47,CUS10012,S18_3140
10306,10,2019-10-14,Shipped,38,91.81,CUS10012,S700_1938
10306,11,2019-10-14,Shipped,40,91.76,CUS10012,S18_3259
10306,12,2019-10-14,Shipped,20,181.67,CUS10012,S12_3891
10306,13,2019-10-14,Shipped,31,211.96,CUS10012,S12_1108
10306,14,2019-10-14,Shipped,34,146.55,CUS10012,S12_3148
10306,15,2019-10-14,Shipped,34,60.34,CUS10012,S50_1514
10306,16,2019-10-14,Shipped,23,156.55,CUS10012,S18_4027
10306,17,2019-10-14,Shipped,46,50.33,CUS10012,S32_3207
10307,1,2019-10-14,Shipped,39,189.23,CUS10055,S18_1662
10307,2,2019-10-14,Shipped,25,75.36,CUS10055,S24_2841
10307,3,2019-10-14,Shipped,22,71.67,CUS10055,S24_3420
10307,4,2019-10-14,Shipped,34,53.63,CUS10055,S72_1253
10307,5,2019-10-14,Shipped,34,97.76,CUS10055,S700_2047
10307,6,2019-10-14,Shipped,48,86.81,CUS10055,S18_3856
10307,7,2019-10-14,Shipped,31,83.44,CUS10055,S18_3029
10307,8,2019-10-14,Shipped,22,91.41,CUS10055,S24_3816
10307,9,2019-10-14,Shipped,22,122.4,CUS10055,S10_4757
10308,1,2019-10-15,Shipped,20,228.52,CUS10061,S10_4698
10308,2,2019-10-15,Shipped,34,118.94,CUS10061,S10_2016
10308,3,2019-10-15,Shipped,34,52.09,CUS10061,S18_2625
10308,4,2019-10-15,Shipped,47,63.22,CUS10061,S24_2000
10308,5,2019-10-15,Shipped,24,79.91,CUS10061,S32_1374
10308,6,2019-10-15,Shipped,31,129.33,CUS10061,S700_2834
10308,7,2019-10-15,Shipped,27,82.79,CUS10061,S18_2581
10308,8,2019-10-15,Shipped,44,83.32,CUS10061,S24_4278
10308,9,2019-10-15,Shipped,31,112.7,CUS10061,S24_1785
10308,10,2019-10-15,Shipped,46,66.04,CUS10061,S32_4289
10308,11,2019-10-15,Shipped,47,43.64,CUS10061,S50_1341
10308,12,2019-10-15,Shipped,21,105.95,CUS10061,S700_1691
10308,13,2019-10-15,Shipped,21,87.2,CUS10061,S700_3167
10308,14,2019-10-15,Shipped,35,88.75,CUS10061,S700_2466
10308,15,2019-10-15,Shipped,39,68.11,CUS10061,S700_4002
10308,16,2019-10-15,Shipped,43,76.43,CUS10061,S24_3949
10309,1,2019-10-15,Shipped,28,88.68,CUS1005,S50_4713
10309,2,2019-10-15,Shipped,24,56.1,CUS1005,S24_2360
10309,3,2019-10-15,Shipped,50,84.7,CUS1005,S32_4485
10309,4,2019-10-15,Shipped,26,179.24,CUS1005,S12_2823
10309,5,2019-10-15,Shipped,41,107.18,CUS1005,S10_1678
10309,6,2019-10-15,Shipped,21,126.22,CUS1005,S24_1578
10310,1,2019-10-16,Shipped,24,143.67,CUS10058,S18_1984
10310,2,2019-10-16,Shipped,37,168.43,CUS10058,S18_1129
10310,3,2019-10-16,Shipped,48,186.27,CUS10058,S18_3232
10310,4,2019-10-16,Shipped,33,41.91,CUS10058,S24_2972
10310,5,2019-10-16,Shipped,45,122.17,CUS10058,S24_3856
10310,6,2019-10-16,Shipped,20,91.63,CUS10058,S18_1889
10310,7,2019-10-16,Shipped,25,100.19,CUS10058,S12_4675
10310,8,2019-10-16,Shipped,24,129.18,CUS10058,S12_3380
10310,9,2019-10-16,Shipped,38,56.94,CUS10058,S24_3371
10310,10,2019-10-16,Shipped,33,210.14,CUS10058,S12_1099
10310,11,2019-10-16,Shipped,49,81.4,CUS10058,S12_3990
10310,12,2019-10-16,Shipped,49,127.88,CUS10058,S18_3482
10310,13,2019-10-16,Shipped,27,80.41,CUS10058,S18_3278
10310,14,2019-10-16,Shipped,49,97.01,CUS10058,S24_4620
10310,15,2019-10-16,Shipped,40,133.92,CUS10058,S18_4721
10310,16,2019-10-16,Shipped,42,67.14,CUS10058,S18_3782
10310,17,2019-10-16,Shipped,36,43.05,CUS10058,S32_2206
10311,1,2019-10-16,Shipped,41,81.91,CUS1006,S18_4409
10311,2,2019-10-16,Shipped,25,66.99,CUS1006,S18_4933
10311,3,2019-10-16,Shipped,43,106.87,CUS1006,S24_2887
10311,4,2019-10-16,Shipped,28,93.6,CUS1006,S24_2766
10311,5,2019-10-16,Shipped,25,83.04,CUS1006,S24_3191
10311,6,2019-10-16,Shipped,26,87.45,CUS1006,S24_1046
10311,7,2019-10-16,Shipped,46,92.09,CUS1006,S24_3432
10311,8,2019-10-16,Shipped,45,49.3,CUS1006,S24_1628
10311,9,2019-10-16,Shipped,29,100.8,CUS1006,S18_1589
10311,10,2019-10-16,Shipped,43,122.76,CUS1006,S18_2870
10311,11,2019-10-16,Shipped,32,113.02,CUS1006,S18_3685
10312,1,2019-10-21,Shipped,39,56.85,CUS10014,S18_4668
10312,2,2019-10-21,Shipped,32,130.67,CUS10014,S18_1097
10312,3,2019-10-21,Shipped,48,242.16,CUS10014,S10_1949
10312,4,2019-10-21,Shipped,37,100.3,CUS10014,S18_2949
10312,5,2019-10-21,Shipped,38,117.29,CUS10014,S18_3136
10312,6,2019-10-21,Shipped,35,53.72,CUS10014,S18_2957
10312,7,2019-10-21,Shipped,44,111.02,CUS10014,S24_4258
10312,8,2019-10-21,Shipped,33,107.15,CUS10014,S18_3320
10312,9,2019-10-21,Shipped,25,44.21,CUS10014,S18_1367
10312,10,2019-10-21,Shipped,43,89.38,CUS10014,S18_1342
10312,11,2019-10-21,Shipped,25,155.25,CUS10014,S18_2795
10312,12,2019-10-21,Shipped,23,37.63,CUS10014,S24_2022
10312,13,2019-10-21,Shipped,39,29.54,CUS10014,S24_1937
10312,14,2019-10-21,Shipped,31,152.56,CUS10014,S18_2325
10312,15,2019-10-21,Shipped,31,35.29,CUS10014,S24_3969
10312,16,2019-10-21,Shipped,30,61.15,CUS10014,S18_2248
10312,17,2019-10-21,Shipped,48,168.3,CUS10014,S18_1749
10313,1,2019-10-22,Shipped,38,45.45,CUS10064,S32_2509
10313,2,2019-10-22,Shipped,29,117.82,CUS10064,S18_2319
10313,3,2019-10-22,Shipped,25,182.89,CUS10064,S18_3232
10313,4,2019-10-22,Shipped,42,132.9,CUS10064,S24_2300
10313,5,2019-10-22,Shipped,34,52.87,CUS10064,S18_2432
10313,6,2019-10-22,Shipped,27,87.64,CUS10064,S32_1268
10313,7,2019-10-22,Shipped,40,166.95,CUS10064,S10_4962
10313,8,2019-10-22,Shipped,28,102.92,CUS10064,S18_4600
10313,9,2019-10-22,Shipped,30,99.13,CUS10064,S700_2824
10313,10,2019-10-22,Shipped,34,56.24,CUS10064,S32_3522
10313,11,2019-10-22,Shipped,21,127.1,CUS10064,S12_1666
10314,1,2019-10-22,Shipped,20,136.59,CUS10045,S18_3140
10314,2,2019-10-22,Shipped,23,76.22,CUS10045,S700_1938
10314,3,2019-10-22,Shipped,23,107.9,CUS10045,S18_3259
10314,4,2019-10-22,Shipped,36,192.05,CUS10045,S12_3891
10314,5,2019-10-22,Shipped,38,209.88,CUS10045,S12_1108
10314,6,2019-10-22,Shipped,46,138.99,CUS10045,S12_3148
10314,7,2019-10-22,Shipped,38,61.51,CUS10045,S50_1514
10314,8,2019-10-22,Shipped,29,145.06,CUS10045,S18_4027
10314,9,2019-10-22,Shipped,35,66.49,CUS10045,S32_3207
10314,10,2019-10-22,Shipped,38,105.27,CUS10045,S24_4048
10314,11,2019-10-22,Shipped,44,53.18,CUS10045,S24_1444
10314,12,2019-10-22,Shipped,28,121.54,CUS10045,S50_1392
10314,13,2019-10-22,Shipped,42,137.53,CUS10045,S18_2238
10314,14,2019-10-22,Shipped,45,137.46,CUS10045,S12_4473
10314,15,2019-10-22,Shipped,39,37.13,CUS10045,S24_2840
10315,1,2019-10-29,Shipped,24,86.74,CUS10085,S24_3151
10315,2,2019-10-29,Shipped,41,62,CUS10085,S700_1138
10315,3,2019-10-29,Shipped,31,86.15,CUS10085,S700_3505
10315,4,2019-10-29,Shipped,37,91.37,CUS10085,S700_3962
10315,5,2019-10-29,Shipped,40,55.69,CUS10085,S72_3212
10315,6,2019-10-29,Shipped,35,120.43,CUS10085,S24_2011
10315,7,2019-10-29,Shipped,36,100.06,CUS10085,S18_4522
10316,1,2019-11-01,Shipped,25,114.89,CUS10075,S24_1785
10316,2,2019-11-01,Shipped,24,59.16,CUS10075,S32_4289
10316,3,2019-11-01,Shipped,34,47.57,CUS10075,S50_1341
10316,4,2019-11-01,Shipped,34,82.21,CUS10075,S700_1691
10316,5,2019-11-01,Shipped,48,75.2,CUS10075,S700_3167
10316,6,2019-11-01,Shipped,23,117.67,CUS10075,S700_2466
10316,7,2019-11-01,Shipped,44,62.19,CUS10075,S700_4002
10316,8,2019-11-01,Shipped,30,77.79,CUS10075,S24_3949
10316,9,2019-11-01,Shipped,27,137.19,CUS10075,S18_1662
10316,10,2019-11-01,Shipped,34,63.71,CUS10075,S24_2841
10316,11,2019-11-01,Shipped,47,76.93,CUS10075,S24_3420
10316,12,2019-11-01,Shipped,34,43.7,CUS10075,S72_1253
10316,13,2019-11-01,Shipped,45,93.24,CUS10075,S700_2047
10316,14,2019-11-01,Shipped,47,86.81,CUS10075,S18_3856
10316,15,2019-11-01,Shipped,21,94.62,CUS10075,S18_3029
10316,16,2019-11-01,Shipped,25,92.25,CUS10075,S24_3816
10316,17,2019-11-01,Shipped,33,125.12,CUS10075,S10_4757
10316,18,2019-11-01,Shipped,48,74.45,CUS10075,S700_2610
10317,1,2019-11-02,Shipped,35,83.32,CUS10034,S24_4278
10318,1,2019-11-02,Shipped,46,94.74,CUS10084,S10_1678
10318,2,2019-11-02,Shipped,48,134.11,CUS10084,S24_1578
10318,3,2019-11-02,Shipped,37,207.22,CUS10084,S10_4698
10318,4,2019-11-02,Shipped,45,123.7,CUS10084,S10_2016
10318,5,2019-11-02,Shipped,42,52.7,CUS10084,S18_2625
10318,6,2019-11-02,Shipped,26,86.83,CUS10084,S24_2000
10318,7,2019-11-02,Shipped,47,112.88,CUS10084,S32_1374
10318,8,2019-11-02,Shipped,50,142.38,CUS10084,S700_2834
10318,9,2019-11-02,Shipped,31,100.53,CUS10084,S18_2581
10319,1,2019-11-03,Shipped,46,73.98,CUS10079,S18_3278
10319,2,2019-11-03,Shipped,43,85.69,CUS10079,S24_4620
10319,3,2019-11-03,Shipped,45,175.58,CUS10079,S18_4721
10319,4,2019-11-03,Shipped,44,59.06,CUS10079,S18_3782
10319,5,2019-11-03,Shipped,29,38.22,CUS10079,S32_2206
10319,6,2019-11-03,Shipped,45,77.29,CUS10079,S50_4713
10319,7,2019-11-03,Shipped,31,81.73,CUS10079,S24_2360
10319,8,2019-11-03,Shipped,22,119.4,CUS10079,S32_4485
10319,9,2019-11-03,Shipped,30,137.06,CUS10079,S12_2823
10320,1,2019-11-03,Shipped,35,138.58,CUS10013,S12_3380
10320,2,2019-11-03,Shipped,26,61.23,CUS10013,S24_3371
10320,3,2019-11-03,Shipped,31,221.81,CUS10013,S12_1099
10320,4,2019-11-03,Shipped,38,73.42,CUS10013,S12_3990
10320,5,2019-11-03,Shipped,25,139.64,CUS10013,S18_3482
10321,1,2019-11-04,Shipped,30,72.7,CUS10047,S24_2766
10321,2,2019-11-04,Shipped,39,84.75,CUS10047,S24_3191
10321,3,2019-11-04,Shipped,30,70.55,CUS10047,S24_1046
10321,4,2019-11-04,Shipped,21,89.95,CUS10047,S24_3432
10321,5,2019-11-04,Shipped,48,42.26,CUS10047,S24_1628
10321,6,2019-11-04,Shipped,44,102.04,CUS10047,S18_1589
10321,7,2019-11-04,Shipped,27,105.6,CUS10047,S18_2870
10321,8,2019-11-04,Shipped,28,151.17,CUS10047,S18_3685
10321,9,2019-11-04,Shipped,25,149.36,CUS10047,S18_1984
10321,10,2019-11-04,Shipped,41,141.54,CUS10047,S18_1129
10321,11,2019-11-04,Shipped,33,172.73,CUS10047,S18_3232
10321,12,2019-11-04,Shipped,37,33.23,CUS10047,S24_2972
10321,13,2019-11-04,Shipped,26,155.88,CUS10047,S24_3856
10321,14,2019-11-04,Shipped,37,78.54,CUS10047,S18_1889
10321,15,2019-11-04,Shipped,24,124.37,CUS10047,S12_4675
10322,1,2019-11-04,Shipped,40,150.01,CUS1002,S10_1949
10322,2,2019-11-04,Shipped,36,161.04,CUS1002,S18_2795
10322,3,2019-11-04,Shipped,20,131.2,CUS1002,S24_1937
10322,4,2019-11-04,Shipped,30,116.67,CUS1002,S24_2022
10322,5,2019-11-04,Shipped,41,57.68,CUS1002,S18_1367
10322,6,2019-11-04,Shipped,50,250.73,CUS1002,S18_2325
10322,7,2019-11-04,Shipped,48,47.04,CUS1002,S18_3136
10322,8,2019-11-04,Shipped,46,61.99,CUS1002,S10_4962
10322,9,2019-11-04,Shipped,27,177.19,CUS1002,S12_1666
10322,10,2019-11-04,Shipped,22,102.32,CUS1002,S18_1097
10322,11,2019-11-04,Shipped,35,61.21,CUS1002,S18_2432
10322,12,2019-11-04,Shipped,33,106.81,CUS1002,S18_2949
10322,13,2019-11-04,Shipped,41,29.87,CUS1002,S18_2957
10322,14,2019-11-04,Shipped,43,86.3,CUS1002,S18_1342
10323,1,2019-11-05,Shipped,47,131.98,CUS1003,S18_4600
10323,2,2019-11-05,Shipped,33,91.27,CUS1003,S18_3320
10324,1,2019-11-05,Shipped,27,54.33,CUS1004,S12_3148
10324,2,2019-11-05,Shipped,31,123.24,CUS1004,S24_2300
10324,3,2019-11-05,Shipped,33,189.93,CUS1004,S24_4258
10324,4,2019-11-05,Shipped,48,171.03,CUS1004,S32_3522
10324,5,2019-11-05,Shipped,34,124.95,CUS1004,S700_2824
10324,6,2019-11-05,Shipped,38,179.79,CUS1004,S18_4668
10324,7,2019-11-05,Shipped,26,58.38,CUS1004,S12_4473
10324,8,2019-11-05,Shipped,47,153.35,CUS1004,S18_2238
10324,9,2019-11-05,Shipped,30,111.27,CUS1004,S24_2840
10324,10,2019-11-05,Shipped,33,37.48,CUS1004,S18_2319
10324,11,2019-11-05,Shipped,20,98.18,CUS1004,S32_1268
10324,12,2019-11-05,Shipped,27,116.87,CUS1004,S18_3232
10324,13,2019-11-05,Shipped,49,109.79,CUS1004,S18_4027
10324,14,2019-11-05,Shipped,25,69.16,CUS1004,S24_1444
10325,1,2019-11-05,Shipped,24,107.65,CUS1005,S12_3891
10325,2,2019-11-05,Shipped,28,192.05,CUS1005,S32_3207
10325,3,2019-11-05,Shipped,38,232.74,CUS1005,S32_2509
10325,4,2019-11-05,Shipped,38,136.59,CUS1005,S50_1392
10325,5,2019-11-05,Shipped,44,121.04,CUS1005,S24_4048
10325,6,2019-11-05,Shipped,47,64.93,CUS1005,S10_4757
10325,7,2019-11-05,Shipped,44,134.84,CUS1005,S50_1514
10325,8,2019-11-05,Shipped,42,64,CUS1005,S12_1108
10325,9,2019-11-05,Shipped,24,69.12,CUS1005,S18_3140
10326,1,2019-11-09,Shipped,39,60,CUS10013,S700_1138
10326,2,2019-11-09,Shipped,20,92.25,CUS10013,S24_3816
10326,3,2019-11-09,Shipped,41,85.85,CUS10013,S24_3151
10326,4,2019-11-09,Shipped,41,105.69,CUS10013,S24_2011
10326,5,2019-11-09,Shipped,50,86.01,CUS10013,S18_4522
10326,6,2019-11-09,Shipped,32,118.99,CUS10013,S18_3259
10327,1,2019-11-10,Resolved,21,96.31,CUS1007,S700_2610
10327,2,2019-11-10,Resolved,43,80,CUS1007,S700_3505
10327,3,2019-11-10,Resolved,37,86.61,CUS1007,S700_3962
10327,4,2019-11-10,Resolved,37,86.74,CUS1007,S72_3212
10327,5,2019-11-10,Resolved,25,45.86,CUS1007,S18_3029
